,Scenario,Assumption,Climate,CVPTOTALDEL,C_CAA003,C_CAA003_CVC,C_CAA003_CVP,C_CAA003_IF,C_CAA003_SWP,C_CAA003_SWP_TD,C_CAA003_TD,C_CAA003_WTS,C_DMC000,C_DMC000_CVP,C_DMC000_IF,C_DMC000_TD,C_OMR014,C_SAC000,C_SAC017,C_SAC029B,C_SAC030,C_SAC041,C_SAC048,C_SAC083,C_SAC085,C_SAC097,C_SAC240,D408,DELTAINFLOWFORNDOI,DELTARDV_TOTAL,DELTAR_A_DV,DEL_CVP_PAG_N,DEL_CVP_PAG_S,DEL_CVP_PEX_S,DEL_CVP_PMI_S,DEL_CVP_PRF_N,DEL_CVP_PRF_S,DEL_CVP_PSC_N,DEL_CVP_TOTAL_N,DEL_CVP_TOTAL_S,DEL_SWP_PIN,D_OMR027_CAA000,D_OMR028_DMC000,D_SAC030_MOK014,EM_EC_MONTH,EXPORTACTUALIF,EXPORTACTUALTD,JP_EC_MONTH,MRDO_FINALDV,NDOI,NDOI_ADD,NDOI_ADD_ANN,NDOI_ADD_CVP,NDOI_ADD_SWP,NDOI_MIN,PERDV_CVPAG_S,PERDV_CVPAG_SYS,PERDV_CVPEX_S,PERDV_CVPMI_S,PERDV_CVPMI_SYS,PERDV_CVPRF_S,PERDV_CVPRF_SYS,PERDV_CVPSC_SYS,PERDV_SWP_FSC,PERDV_SWP_MWD1,RS_EC_MONTH,SHORT_CVP_TOT_N,SHORT_CVP_TOT_S,SHORT_SWP_TOTA,SHORT_SWP_TOT_S,SHORT_SWP_TOT_N,SP_SAC066_YBP020,SP_SAC083_YBP037,SWP_CO_FEATH,SWP_CO_NBAY,SWP_CO_TOTAL,SWP_IN_FEATH,SWP_IN_NBAY,SWP_IN_TOTAL,SWP_LOSS,SWP_PERDELDV,SWP_TA_FEATH,SWP_TA_NBAY,SWP_TA_TOTAL,S_FOLSM,S_MCLRE,S_MELON,S_MLRTN,S_OROVL,S_PEDRO,S_SHSTA,S_SLUIS_CVP,S_SLUIS_SWP,S_TRNTY,S_WKYTN,S_LOSVQ,WYT_SAC_,X2_PRV,SWP_CO_ACFC,SWP_CO_ACWD,SWP_CO_AVEK,SWP_CO_CLA,SWP_CO_CLWA1,SWP_CO_CLWA2,SWP_CO_CVWD,SWP_CO_DESERT,SWP_CO_DUDLEY,SWP_CO_EMPIRE,SWP_CO_KERN,SWP_CO_KINGS,SWP_CO_LCID,SWP_CO_MWA,SWP_CO_MWD,SWP_CO_NAPA,SWP_CO_OAK,SWP_CO_PWD,SWP_CO_SB,SWP_CO_SBV,SWP_CO_SCV,SWP_CO_SGP,SWP_CO_SGV,SWP_CO_SLO,SWP_CO_SOLANO,SWP_CO_TULARE,SWP_CO_VC,SWP_IN_ACFC,SWP_IN_ACWD,SWP_IN_AVEK,SWP_IN_CLA,SWP_IN_CLWA1,SWP_IN_CLWA2,SWP_IN_CVWD,SWP_IN_DESERT,SWP_IN_DUDLEY,SWP_IN_EMPIRE,SWP_IN_KERN,SWP_IN_KINGS,SWP_IN_LCID,SWP_IN_MWA,SWP_IN_MWD,SWP_IN_NAPA,SWP_IN_OAK,SWP_IN_PWD,SWP_IN_SB,SWP_IN_SBV,SWP_IN_SCV,SWP_IN_SGP,SWP_IN_SGV,SWP_IN_SLO,SWP_IN_SOLANO,SWP_IN_TULARE,SWP_IN_VC,SWP_TA_ACFC,SWP_TA_ACWD,SWP_TA_AVEK,SWP_TA_CLA,SWP_TA_CLWA1,SWP_TA_CLWA2,SWP_TA_CVWD,SWP_TA_DESERT,SWP_TA_DUDLEY,SWP_TA_EMPIRE,SWP_TA_KERNAG,SWP_TA_KERNMI,SWP_TA_KINGS,SWP_TA_LCID,SWP_TA_MWA,SWP_TA_MWD,SWP_TA_NAPA,SWP_TA_OAK,SWP_TA_PWD,SWP_TA_SB,SWP_TA_SBV,SWP_TA_SCV,SWP_TA_SGP,SWP_TA_SGV,SWP_TA_SLO,SWP_TA_SOLANO,SWP_TA_TULARE,SWP_TA_VC,C_CAA087,C_CAA087_CVP,C_CAA087_SWP,C_CAA095,C_CAA109,C_CAA143,C_CAA155,C_CAA156,C_CAA165,C_CAA172,C_CAA173,C_CAA181,C_CAA183,C_CAA184,C_CAA185,C_CAA194,C_CAA207,C_CAA210,C_CAA220,C_CAA238,C_CAA239,C_CAA240,C_CAA241,C_CAA242,C_CAA245,C_CAA262,C_CAA278,C_CAA279,C_CAA280,C_CAA293,icy,icm,iwy,iwm,cfs_taf
1941-01-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,1569.84,2963.12,0.0,0.0,0.0,2963.12,2963.12,2963.12,0.0,4444.69,4444.69,0.0,4444.69,-4516.13,99615.54,90954.14,10118.17,64652.76,64652.76,64586.68,57284.61,65532.25,18311.15,38895.0,100.35,102488.04,2024.66,2024.66,32.65,451.66,583.64,151.34,13.13,273.05,0.0,55.64,1569.84,21.04,2965.62,4444.69,0.0,278.56,0.0,7407.81,512.69,6000.0,96914.19,90914.19,0.0,52124.74,38789.44,6000.0,0.64,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,0.53,426.0,-0.0,0.1,0.0,0.0,0.0,452.29,27390.93,35.13,259.22,1086.89,0.0,21.04,21.04,43.98,0.53,20.86,24.4,593.81,567.0,674.6,1505.86,438.5,2629.18,1436.03,3330.11,580.61,247.35,1662.84,206.0,160.0,1.0,66.12,16.99,8.85,30.52,1.22,0.0,17.38,29.15,11.75,8.71,0.63,178.72,0.0,0.0,18.92,402.8,84.46,1.2,4.49,9.59,21.62,21.07,3.65,0.0,5.27,174.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13,3.14,54.94,3.22,0.42,10.77,0.0,0.0,0.0,0.0,67.84,45.62,0.0,1.36,50.62,255.07,13.34,0.0,3.82,21.11,0.0,0.0,0.0,0.0,12.8,11.06,0.0,0.68,1676.96,328.17,1348.79,1676.96,1596.18,1486.76,1421.1,1418.61,1415.7,1352.17,1351.54,1351.54,1351.54,1342.82,1262.08,1044.94,1044.94,1044.94,1036.84,1036.84,1027.13,1027.13,1027.13,995.87,995.87,995.87,993.42,971.78,970.55,970.55,1941,1,1941,4,0.061487603
1941-02-28 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,673.82,6686.73,0.0,0.0,0.0,6686.73,6686.73,6686.73,0.0,4600.0,4600.0,0.0,4600.0,-4464.29,125212.67,110279.07,10634.84,68314.55,68314.55,68216.46,58900.17,70498.47,19218.9,42908.07,107.16,129601.3,1959.5,1959.5,3.22,189.93,1.92,84.44,16.41,216.84,0.0,29.56,673.82,23.3,6687.3,4600.0,0.0,179.4,0.0,11286.73,215.97,18223.22,120760.2,102536.98,0.0,58218.48,44318.5,18223.22,0.64,1.0,1.0,0.89,1.0,1.0,1.0,1.0,1.0,0.52,310.37,0.0,0.11,0.0,0.0,0.0,946.56,43279.44,34.7,256.06,1073.65,0.0,23.3,23.3,53.08,0.52,20.79,16.75,765.33,567.0,674.6,1611.23,439.0,2687.9,1651.89,3374.56,817.89,536.13,1930.87,206.0,160.0,1.0,54.76,16.78,8.74,30.15,1.21,0.0,17.17,28.8,11.6,8.61,0.62,176.54,0.0,0.0,18.69,397.89,83.43,1.19,4.43,9.47,21.36,20.82,3.6,0.0,5.2,172.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,3.36,74.2,2.35,0.45,9.35,0.0,0.0,1.27,0.0,72.05,100.16,0.0,1.45,54.12,342.43,13.15,0.0,7.26,21.19,2.81,0.0,0.73,0.0,13.85,3.6,0.0,0.73,1586.06,86.37,1499.69,1586.06,1572.72,1520.58,1507.3,1504.72,1501.71,1492.04,1491.41,1491.41,1491.41,1481.54,1399.6,1123.68,1123.68,1123.68,1113.89,1113.89,1113.89,1113.89,1113.89,1079.13,1079.13,1079.13,1076.17,1048.9,1047.42,1047.42,1941,2,1941,5,0.05553719
1941-03-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,1791.79,4430.97,0.0,0.0,0.0,4430.97,4430.97,4430.97,0.0,3865.35,3865.35,0.0,3865.35,-3500.0,107887.74,92539.77,10381.9,66521.89,66521.89,66485.05,60416.28,59167.65,19423.6,37513.61,0.0,112477.66,2107.22,2107.22,8.91,727.59,513.44,265.25,24.21,118.59,0.0,43.76,1791.79,21.04,4437.73,3865.35,0.0,180.29,0.0,8455.34,208.82,17798.39,103804.38,86005.99,0.0,46444.56,39412.87,17798.39,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57,250.71,-0.0,0.25,0.0,0.0,0.0,311.0,29552.41,11.59,85.54,358.67,0.0,21.04,21.04,54.84,0.57,23.77,8.46,920.14,756.0,735.0,1772.18,478.2,2816.0,1690.0,3545.13,972.0,718.57,2100.0,217.0,154.13,1.0,53.87,5.61,2.92,10.07,0.4,0.0,5.74,9.62,3.88,2.88,0.21,58.98,0.0,0.0,6.24,132.92,27.87,0.4,1.48,3.16,7.13,6.95,1.2,0.0,1.74,57.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,13.58,65.21,1.89,2.66,137.26,0.0,0.0,8.7,0.0,50.02,115.27,0.0,1.76,49.01,312.84,5.21,2.27,13.2,20.49,27.31,0.0,5.62,28.11,12.18,3.25,0.0,1.0,1926.15,688.88,1237.26,1926.15,1732.5,1512.08,1375.01,1371.82,1368.1,1234.33,1234.12,1234.12,1234.12,1222.55,1173.25,984.26,984.26,984.26,974.16,974.16,969.2,969.2,969.2,950.59,950.59,950.59,947.53,929.8,928.27,928.27,1941,3,1941,6,0.061487603
1941-04-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,3271.75,6198.62,0.0,0.0,0.0,6198.62,6198.62,6198.62,0.0,2931.04,2931.04,0.0,2931.04,-3995.0,88830.86,75371.72,9521.42,60423.56,60423.56,60387.21,54297.28,53777.28,21484.5,27928.04,235.68,94160.17,2099.17,2099.17,414.82,1989.59,691.41,230.66,40.27,128.46,1011.89,1481.91,3271.75,21.75,6205.28,2931.04,0.0,180.24,0.0,10544.75,208.69,17275.0,84590.63,67315.63,0.0,35565.13,30745.9,17275.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57,253.64,0.0,0.32,0.0,0.0,-0.0,271.83,16832.61,0.0,0.0,0.0,0.0,21.75,21.75,75.47,0.57,28.17,33.27,1776.4,900.0,811.49,1805.55,394.32,3226.92,1690.0,4106.66,972.0,961.74,2300.0,241.1,160.0,1.0,54.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.44,14.07,119.11,2.04,5.37,176.36,19.32,7.75,11.57,0.65,179.9,113.03,0.0,1.72,50.48,832.84,17.14,4.11,14.34,24.15,47.4,0.0,9.15,37.31,12.81,16.13,0.0,1.03,3402.02,1487.52,1914.51,3402.02,3002.28,2438.01,2176.56,2172.64,2168.07,1911.2,1910.55,1910.55,1910.55,1898.98,1851.12,1494.87,1494.87,1494.87,1480.95,1480.95,1473.37,1473.37,1473.37,1406.48,1406.48,1406.48,1402.26,1347.84,1345.73,1345.73,1941,4,1941,7,0.059504132
1941-05-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,7722.21,2653.21,0.0,0.0,0.0,2653.21,2653.21,2653.21,0.0,4600.0,4600.0,0.0,4600.0,-1134.13,37326.34,26001.44,5333.3,30741.63,30741.63,30792.39,25847.52,15886.66,12127.14,11396.36,190.09,46194.0,3048.58,3048.58,964.36,4954.92,2063.81,214.97,50.88,165.19,5038.49,6078.6,7722.21,30.41,2674.65,4600.0,0.0,180.2,0.0,7253.21,209.26,17157.26,36698.72,19541.46,0.0,7994.31,10701.16,17157.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,244.73,-0.0,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,21.04,30.41,108.56,0.89,41.86,43.27,4407.92,967.0,970.0,1896.66,524.0,3425.2,1830.0,4552.1,871.19,868.55,2420.0,240.0,160.0,1.0,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21,19.77,147.3,2.91,21.82,30.78,14.2,0.0,45.84,2.93,1126.13,173.91,0.0,3.25,68.18,2211.65,18.71,8.21,17.75,31.54,158.06,47.63,10.79,49.19,17.32,24.56,0.0,29.42,7571.89,3697.29,3874.6,7571.89,6528.23,5166.61,4514.5,4509.92,4504.59,3858.95,3856.02,3856.02,3856.02,3810.18,3592.52,2679.99,2679.99,2679.99,2659.97,2659.97,2659.97,2659.97,2659.97,2388.5,2876.4,2876.4,2870.34,2740.98,2737.95,2737.95,1941,5,1941,8,0.061487603
1941-06-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,8534.43,2811.48,0.0,0.0,0.0,2811.48,2811.48,2811.48,0.0,4217.22,4217.22,0.0,4217.22,-5000.0,11765.33,8678.95,3135.69,12345.46,15166.79,15257.53,13754.29,7707.71,6271.34,10691.75,230.64,22498.6,3048.58,3048.58,1384.66,5234.7,2432.15,226.11,109.75,137.3,5604.25,7135.48,8534.43,20.84,2843.91,4217.22,2821.34,182.98,0.0,7528.03,210.94,9758.33,10902.17,1143.84,0.0,237.84,439.53,9758.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,246.77,-0.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,20.84,135.91,0.89,55.44,79.49,5831.28,967.0,1024.0,1826.3,524.0,3425.2,1975.17,4500.0,659.15,707.55,2433.38,241.1,158.76,1.0,60.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.47,20.42,146.53,4.59,22.55,38.92,14.67,0.0,101.13,1.32,2007.24,230.03,16.68,3.51,70.43,2247.22,37.81,9.62,18.34,49.27,162.92,107.21,23.1,49.19,17.87,41.68,187.69,30.4,9318.95,4217.0,5101.95,9318.95,8091.95,6624.35,5853.83,5848.63,5842.56,5082.36,5081.03,5064.35,4876.66,4775.53,4440.7,2786.54,2786.54,2786.54,2761.47,2761.47,2761.47,2761.47,2761.47,2453.86,2941.22,2941.22,2933.63,2775.4,2771.61,2771.61,1941,6,1941,9,0.059504132
1941-07-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,9536.76,6854.73,0.0,0.0,0.0,6854.73,6854.73,6854.73,0.0,4150.33,4150.33,0.0,4150.33,-10226.12,9603.16,11284.54,3826.06,15984.35,20059.55,20158.46,18323.49,9352.01,8308.66,15216.84,271.71,25026.21,3048.58,3048.58,1583.24,5698.91,2858.86,246.85,97.66,164.42,6491.51,8216.04,9536.76,9.37,6892.5,4150.33,4075.21,229.95,0.0,11454.73,214.58,8000.0,8880.79,880.79,0.0,0.0,325.27,8000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,209.39,0.0,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.0,9.37,151.43,0.89,80.42,78.09,6814.54,838.63,942.7,1709.03,329.73,2830.74,1811.05,3996.22,331.08,697.85,2270.0,240.0,160.0,1.0,71.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.88,23.18,149.66,4.85,21.82,46.27,32.75,8.28,118.01,9.89,2279.77,222.61,22.06,3.4,68.15,2737.27,37.76,8.52,18.12,48.27,159.63,159.51,25.02,49.19,17.61,40.33,206.89,29.42,10744.37,4298.47,6445.9,10744.37,9558.11,7947.92,7194.89,7189.26,7182.7,6441.09,6431.2,6409.14,6202.25,6084.24,5731.22,3789.04,3789.04,3789.04,3761.09,3761.09,3744.05,3744.05,3744.05,3425.03,3425.03,3425.03,3416.57,3260.94,3256.71,3256.71,1941,7,1941,10,0.061487603
1941-08-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,7013.64,7180.0,0.0,0.0,0.0,7180.0,7180.0,7180.0,0.0,3602.53,3602.53,0.0,3602.53,-10093.16,7101.08,9835.91,3476.87,13985.19,17584.73,17650.18,16218.53,6491.7,5329.21,10027.8,297.82,20730.61,3048.58,3048.58,1177.34,4056.29,1894.01,271.53,178.35,319.42,4333.3,5730.74,7013.64,4.52,7204.56,3602.53,3599.55,384.43,0.0,10782.53,314.97,5792.34,5792.34,0.0,0.0,0.0,0.0,5792.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,251.94,-0.0,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,4.52,124.98,0.89,86.32,86.55,6875.67,776.13,856.93,1626.59,202.0,2319.14,1635.05,3700.0,147.48,708.82,2150.0,240.0,160.0,1.0,79.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.61,30.15,154.21,4.02,21.82,45.22,124.18,49.65,107.45,2.56,1900.31,222.61,24.11,3.57,68.0,3003.52,38.09,5.68,20.83,48.45,160.22,164.4,25.06,49.19,17.64,48.46,226.9,29.42,9485.06,3028.88,6456.18,9485.06,8667.44,7516.56,7004.35,6998.63,6991.97,6489.27,6486.71,6462.59,6235.7,6128.24,5806.34,3855.4,3855.4,3855.4,3832.34,3832.34,3781.22,3781.22,3781.22,3493.46,3493.46,3493.46,3486.49,3352.7,3349.21,3349.21,1941,8,1941,11,0.061487603
1941-09-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,4388.12,3612.74,0.0,0.0,0.0,3444.69,3444.69,3612.74,168.06,4600.0,4600.0,0.0,4600.0,-7748.0,12585.12,11612.39,3783.05,15738.07,19754.68,19805.67,17874.19,11300.63,8545.88,11428.21,263.64,22577.84,3048.58,3048.58,776.54,2022.11,936.65,293.66,342.05,950.46,1942.33,3096.17,4388.12,0.0,3628.95,4600.0,4016.61,640.03,0.0,8212.74,644.23,11406.25,11406.25,0.0,0.0,0.0,0.0,11406.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,299.59,0.0,4.11,42.27,42.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.46,0.89,64.74,78.51,6477.76,747.76,795.39,1587.67,177.42,2129.87,1520.98,3400.0,170.28,521.68,1975.0,235.0,160.0,1.0,83.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.72,43.72,152.21,3.3,22.55,39.17,205.38,86.44,64.54,6.25,1243.88,227.81,24.32,3.64,70.26,3235.76,31.28,1.1,17.32,53.54,165.41,181.17,24.28,49.19,17.26,47.22,201.88,30.39,7444.41,1365.17,6079.24,7444.41,7097.41,6515.55,6318.57,6313.62,6307.84,6114.12,6107.87,6083.56,5881.67,5817.13,5579.47,4183.88,4183.88,4183.88,4160.93,4160.93,4108.1,4108.1,4108.1,3891.53,3891.53,3891.53,3884.58,3775.5,3772.03,3772.03,1941,9,1941,12,0.059504132
1941-10-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,3238.95,4470.76,0.0,0.0,0.0,4470.76,4470.76,4470.76,0.0,4600.0,4600.0,0.0,4600.0,-7338.75,8523.36,9520.87,3097.78,12809.49,14898.09,14926.56,13385.03,8924.87,7071.68,8480.4,216.45,18471.31,3048.58,3048.58,193.79,1247.47,557.77,200.48,364.11,1119.68,1297.58,1877.48,3238.95,0.0,4472.54,4600.0,2088.6,404.98,0.0,9070.76,441.14,8125.0,8125.0,0.0,0.0,0.0,0.0,8125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,276.63,0.0,2.06,184.66,174.94,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.89,44.05,86.22,5572.16,712.0,674.6,1566.73,224.44,1972.01,1469.1,3250.0,261.22,473.9,1850.0,217.0,160.0,1.0,79.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,61.11,150.28,2.5,21.76,29.39,198.76,83.66,51.52,5.95,712.99,192.21,22.09,3.69,67.94,3122.12,29.13,2.87,16.09,51.22,148.26,151.68,22.08,49.19,16.4,57.08,114.63,29.48,5869.04,855.87,5013.17,5869.04,5664.73,5243.57,5149.25,5144.89,5139.82,5047.46,5041.51,5019.42,4904.79,4853.27,4671.34,3846.42,3846.42,3846.42,3831.23,3831.23,3785.08,3785.08,3785.08,3644.21,3644.21,3644.21,3639.62,3568.5,3566.2,3566.2,1941,10,1942,1,0.061487603
1941-11-30 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,2519.68,6680.0,502.41,502.41,0.0,6177.59,6177.59,6680.0,0.0,4600.0,4600.0,0.0,4600.0,-9604.46,4165.36,8426.33,2937.2,11850.42,13760.05,13870.33,9745.99,7372.75,5020.51,6484.98,139.91,17353.85,3048.58,3048.58,89.4,508.3,612.03,259.47,238.24,554.11,0.0,340.99,2017.26,0.0,6680.94,4600.0,1909.63,409.87,0.0,11280.0,328.7,4500.0,5115.68,615.68,17.96,327.2,0.0,4500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,214.67,-0.0,1.51,90.61,90.61,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,65.49,0.89,30.54,76.4,5178.23,561.14,669.68,1575.64,262.01,1845.49,1453.64,3181.18,414.4,548.68,1755.3,206.0,159.88,1.0,80.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.28,70.44,132.09,1.86,22.48,21.05,205.28,86.36,16.05,2.79,372.5,173.54,12.6,3.47,69.47,3320.49,24.22,0.49,15.22,27.31,146.49,66.57,11.01,43.94,13.72,52.18,112.19,61.58,5647.94,885.0,4762.93,5647.94,5543.24,5432.15,5363.53,5359.99,5355.87,5288.66,5285.87,5273.26,5161.07,5145.02,5075.64,4340.9,4340.9,4340.9,4328.8,3826.39,3793.63,3793.63,3793.63,3719.86,3719.86,3719.86,3716.2,3668.09,3666.26,3666.26,1941,11,1942,2,0.059504132
1941-12-31 23:59:59,DCR23_CC75,DCR 2023,2043_CC75,1616.13,3064.26,0.0,0.0,0.0,3064.26,3064.26,3064.26,0.0,4596.39,4596.39,0.0,4596.39,-5290.32,44351.26,41335.04,6461.34,38736.19,38736.19,38706.52,32744.1,34801.09,18572.53,23676.34,93.46,47955.56,3048.58,3048.58,60.79,889.71,89.89,245.8,56.53,305.45,0.0,128.09,1616.13,0.0,3064.63,4596.39,0.0,1014.38,0.0,7660.65,1028.0,4500.0,41672.3,37172.3,0.0,24636.19,12536.12,4500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,361.76,0.0,3.15,554.87,554.87,0.0,149.48,4184.11,0.0,0.0,0.0,0.0,0.0,0.0,46.67,0.89,25.09,71.66,4496.64,567.0,674.6,1647.92,370.98,2479.96,1535.11,3319.42,621.45,478.39,1850.0,206.0,159.89,1.0,85.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66,72.38,106.63,0.0,21.76,11.69,196.96,85.47,7.45,2.89,239.24,157.27,14.08,2.86,67.23,2857.9,23.44,0.0,10.33,24.79,138.62,50.4,0.0,16.5,14.05,48.22,226.95,48.81,4742.98,694.89,4048.09,4742.98,4559.09,4292.74,4139.27,4136.37,4132.99,4065.74,4062.85,4048.77,3821.82,3814.37,3751.01,3150.23,3150.23,3150.23,3141.62,3141.62,3117.25,3117.25,3117.25,3076.43,3092.7,3092.7,3090.09,3057.08,3055.78,3055.78,1941,12,1942,3,0.061487603
